timesteps_total,custom_metrics/game_result/score_reward_episode_mean,custom_metrics/game_result/win_percentage_episode_mean,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms
7113400,-0.11,0.03,0.349399947,1.774026145,0.105489289
7114100,-0.11,0.03,0.349521132,1.773898805,0.10547428
7114800,-0.11,0.03,0.349499848,1.774103875,0.105493955
7115500,-0.11,0.03,0.349415927,1.773980352,0.105512211
7116200,-0.11,0.04,0.349278386,1.774075759,0.105499474
7116900,-0.11,0.04,0.349354429,1.773934522,0.105481088
7117600,-0.11,0.04,0.34924664,1.773917114,0.105475654
7118300,-0.11,0.04,0.349224947,1.773947965,0.105499276
7119000,-0.11,0.04,0.34925016,1.774127058,0.105506224
7119700,-0.11,0.04,0.349214512,1.774255766,0.105494844
7120400,-0.11,0.04,0.349287897,1.774111226,0.105476153
7121100,-0.1,0.04,0.349056853,1.773845512,0.105465576
7121800,-0.11,0.04,0.349091967,1.773874502,0.105469905
7122500,-0.11,0.04,0.349140287,1.773759763,0.105482408
7123200,-0.11,0.04,0.349059574,1.773758158,0.105506555
7123900,-0.12,0.03,0.349034087,1.77372841,0.10551037
7124600,-0.11,0.03,0.348887733,1.773816467,0.1055181
7125300,-0.11,0.03,0.349000309,1.773841821,0.105497472
7126000,-0.11,0.03,0.34904133,1.773729633,0.10548881
7126700,-0.12,0.03,0.349033295,1.773551756,0.105506269
7127400,-0.12,0.03,0.348997715,1.773650406,0.105504099
7128100,-0.12,0.03,0.349010658,1.773644776,0.105477843
7128800,-0.12,0.03,0.349002329,1.77363624,0.105477794
7129500,-0.12,0.03,0.348972079,1.773665504,0.105487777
7130200,-0.12,0.03,0.348970093,1.773464483,0.105482884
7130900,-0.12,0.03,0.348981942,1.773617579,0.105480677
7131600,-0.12,0.03,0.348972926,1.773614587,0.105476377
7132300,-0.1,0.04,0.348908262,1.773489944,0.10545787
7133000,-0.09,0.05,0.34890058,1.773481897,0.105457759
7133700,-0.09,0.05,0.348871754,1.773514808,0.105468056
7134400,-0.08,0.06,0.348939196,1.773548373,0.105453804
7135100,-0.08,0.06,0.348899335,1.773527351,0.105479505
7135800,-0.07,0.07,0.348881366,1.773635404,0.105473133
7136500,-0.06,0.08,0.348795293,1.773605129,0.105474734
7137200,-0.07,0.07,0.348788438,1.773619763,0.105471145
7137900,-0.06,0.08,0.348686672,1.773584767,0.105494941
7138600,-0.06,0.08,0.348686672,1.773584767,0.105494941
7139300,-0.09,0.07,0.348645656,1.773592181,0.105475153
7140000,-0.1,0.07,0.348557644,1.773700735,0.105470884
7140700,-0.09,0.07,0.348503313,1.773471164,0.105462524
7141400,-0.08,0.07,0.348603034,1.773508195,0.105464068
7142100,-0.07,0.07,0.348699089,1.773541,0.105465602
7142800,-0.07,0.07,0.34870015,1.773534305,0.10546542
7143500,-0.05,0.08,0.348636386,1.773676385,0.10543178
7144200,-0.06,0.08,0.348635611,1.773535091,0.105445406
7144900,-0.05,0.09,0.34865542,1.773881284,0.105447608
7145600,-0.05,0.09,0.34864433,1.773868666,0.105447363
7146300,-0.03,0.1,0.348510233,1.773870102,0.105477377
7147000,-0.02,0.1,0.348371889,1.773941233,0.105461171
7147700,-0.02,0.09,0.348554866,1.773727922,0.105480503
7148400,-0.02,0.09,0.34864522,1.773930475,0.105464584
7149100,-0.02,0.09,0.348593699,1.773932079,0.105470555
7149800,-0.02,0.09,0.348445447,1.773852803,0.105485702
7150500,-0.02,0.09,0.348384815,1.773846918,0.105491624
7151200,-0.02,0.09,0.348443937,1.773902734,0.105499626
7151900,-0.02,0.09,0.348526005,1.774099364,0.105509522
7152600,-0.02,0.09,0.348540581,1.773940302,0.105509159
7153300,0,0.09,0.348522211,1.774067832,0.105502968
7154000,0,0.09,0.348381709,1.77401988,0.105514794
7154700,0,0.09,0.348377084,1.774019374,0.105514482
7155400,-0.01,0.09,0.348481994,1.774062987,0.105523553
7156100,0,0.1,0.348343397,1.774017878,0.105542931
7156800,0,0.1,0.348275965,1.773944273,0.105534308
7157500,0.01,0.1,0.348199155,1.774062725,0.105504674
7158200,0.01,0.1,0.348197188,1.774104802,0.105514465
7158900,0.01,0.1,0.348202442,1.774144578,0.105540623
7159600,0.02,0.11,0.348261314,1.773967879,0.105534227
7160300,0.02,0.11,0.348261314,1.773967879,0.105534227
7161000,0.02,0.11,0.348258663,1.773942487,0.105511802
7161700,0.02,0.11,0.348249618,1.774119556,0.105515814
7162400,0.02,0.11,0.348176586,1.774071756,0.105503641
7163100,0.03,0.11,0.348171878,1.773878347,0.105481785
7163800,0.01,0.1,0.348235106,1.773749177,0.105493303
7164500,0,0.09,0.34829518,1.773761666,0.105491251
7165200,-0.02,0.09,0.348220735,1.773850967,0.1055283
7165900,-0.02,0.09,0.348207895,1.773813594,0.105506218
7166600,-0.03,0.08,0.348214001,1.773815475,0.105480698
7167300,-0.01,0.09,0.348133943,1.773626172,0.105474443
7168000,-0.01,0.09,0.348200272,1.773645757,0.105472725
7168700,-0.03,0.08,0.348128352,1.773792136,0.105495109
7169400,-0.02,0.09,0.348198745,1.773791612,0.105474644
7170100,0,0.1,0.348289788,1.773805052,0.105480431
7170800,0.01,0.1,0.348237298,1.773579511,0.105471858
7171500,0.01,0.1,0.348237298,1.773579511,0.105471858
7172200,0.02,0.1,0.348224102,1.773571135,0.105471624
7172900,0.02,0.1,0.348124914,1.773728611,0.105499428
7173600,0.01,0.1,0.348178819,1.773753538,0.105485035
7174300,0.01,0.11,0.348145606,1.773536004,0.10548047
7175000,0,0.11,0.348301765,1.773566512,0.105484395
7175700,0,0.11,0.348219943,1.773674682,0.105480237
7176400,0,0.11,0.348219943,1.773674682,0.105480237
7177100,0.01,0.11,0.348094059,1.773626067,0.105499594
7177800,0,0.1,0.348092239,1.773432379,0.105469474
7178500,-0.01,0.09,0.34810737,1.773397418,0.105462903
7179200,-0.01,0.09,0.348085464,1.773515085,0.105457339
7179900,-0.01,0.09,0.348002981,1.773623534,0.105453096
7180600,-0.02,0.09,0.347984594,1.773602132,0.105452782
7181300,-0.02,0.09,0.347949774,1.773363851,0.10545104
7182000,-0.02,0.09,0.347854795,1.773345082,0.105474219
7182700,-0.02,0.09,0.347921347,1.773359198,0.105447109
7183400,-0.02,0.09,0.347914808,1.773348803,0.105447259
7184100,-0.03,0.09,0.347746022,1.773368601,0.105443771
7184800,-0.02,0.09,0.347645243,1.773276354,0.105434673
7185500,-0.02,0.09,0.347570809,1.773308481,0.105443
7186200,-0.04,0.09,0.3476736,1.773160819,0.10543504
7186900,-0.03,0.09,0.347736307,1.77300836,0.105416611
7187600,-0.04,0.09,0.347753235,1.772959532,0.105385392
7188300,-0.04,0.09,0.347745315,1.772963212,0.105382049
7189000,-0.03,0.1,0.34772153,1.77290532,0.105394076
7189700,-0.04,0.09,0.347567196,1.772839877,0.105396661
7190400,-0.04,0.09,0.347489574,1.772941809,0.105392489
7191100,-0.03,0.1,0.347526596,1.772902253,0.105360863
7191800,-0.02,0.11,0.347571398,1.772739123,0.10536727
7192500,-0.02,0.11,0.347551167,1.772723273,0.105392357
7193200,-0.02,0.11,0.347545336,1.772900462,0.105396352
7193900,-0.03,0.11,0.347415298,1.772853063,0.105415467
7194600,-0.02,0.11,0.347276415,1.772811405,0.105415226
7195300,-0.01,0.1,0.347351598,1.772788896,0.105365575
7196000,-0.01,0.1,0.347351598,1.772788896,0.105365575
7196700,-0.01,0.1,0.347282095,1.772616265,0.105388119
7197400,-0.01,0.1,0.347371163,1.772625764,0.105393268
7198100,-0.02,0.09,0.34735951,1.772585918,0.105396079
7198800,-0.03,0.09,0.34735764,1.772580095,0.105371147
7199500,-0.02,0.1,0.347343986,1.772539817,0.10537413
7200200,-0.03,0.08,0.347206017,1.772446493,0.105371123
7200900,-0.01,0.09,0.347167165,1.772410842,0.105363432
7201600,-0.02,0.08,0.347156484,1.772384372,0.105362825
7202300,-0.04,0.08,0.347187724,1.772414574,0.105363442
7203000,-0.04,0.08,0.347339388,1.772281695,0.105350375
7203700,-0.02,0.09,0.347172956,1.772021445,0.105336186
7204400,-0.02,0.09,0.347019707,1.772113097,0.105355984
7205100,-0.01,0.09,0.346914393,1.771937038,0.105355954
7205800,-0.02,0.09,0.346934075,1.771960477,0.105353013
7206500,-0.02,0.09,0.347034323,1.771980338,0.105333087
7207200,-0.01,0.1,0.347011974,1.772097504,0.105327292
7207900,-0.01,0.1,0.346980406,1.772090305,0.10533976
7208600,-0.01,0.1,0.347113789,1.772028,0.105351782
7209300,0,0.1,0.346919858,1.771920913,0.105363053
7210000,-0.01,0.1,0.346921155,1.771915051,0.105363038
7210700,-0.01,0.1,0.347035161,1.771751586,0.105313787
7211400,-0.01,0.11,0.347239272,1.771827648,0.105315795
7212100,-0.01,0.11,0.347150703,1.771804695,0.10531053
7212800,-0.01,0.11,0.347116346,1.771821888,0.105344737
7213500,-0.01,0.11,0.347040392,1.771952137,0.105362871
7214200,-0.01,0.11,0.347089645,1.771804105,0.105369623
7214900,0,0.11,0.34711844,1.771895817,0.105336187
7215600,0.02,0.13,0.347123725,1.772054529,0.10532813
7216300,0,0.12,0.347005296,1.77201963,0.10534783
7217000,0.02,0.13,0.346979779,1.772004092,0.105372653
7217700,0.01,0.13,0.347019493,1.771891076,0.105389041
7218400,0,0.13,0.346940072,1.771860181,0.105391577
7219100,-0.01,0.12,0.34710605,1.771877845,0.105348322
7219800,0,0.13,0.347086198,1.771682813,0.105345141
7220500,-0.01,0.13,0.347060407,1.771552579,0.105372647
7221200,-0.02,0.13,0.347084097,1.771594922,0.105405837
7221900,-0.04,0.12,0.347076565,1.771725006,0.105400468
7222600,-0.04,0.13,0.347242823,1.771600288,0.105362479
7223300,-0.02,0.14,0.347226578,1.771768527,0.105367762
7224000,-0.01,0.15,0.347084372,1.771724856,0.10541264
7224700,-0.01,0.15,0.347176242,1.771796853,0.105404405
7225400,-0.01,0.15,0.3472104,1.7719628,0.105403789
7226100,-0.02,0.15,0.347324178,1.771869044,0.105411581
7226800,-0.04,0.14,0.347263079,1.772077997,0.105417092
7227500,-0.04,0.14,0.347242165,1.772064449,0.105422397
7228200,-0.04,0.14,0.347242165,1.772064449,0.105422397
7228900,-0.04,0.14,0.34715977,1.772072239,0.105447517
7229600,-0.06,0.13,0.347235064,1.772024488,0.105463018
7230300,-0.04,0.13,0.347176119,1.771924638,0.105490242
7231000,-0.04,0.13,0.346997147,1.772032672,0.105508736
7231700,-0.04,0.14,0.34704192,1.772193792,0.105487819
7232400,-0.04,0.14,0.347025317,1.772171665,0.10549224
7233100,-0.05,0.13,0.347019939,1.772368792,0.105497921
7233800,-0.05,0.12,0.347016328,1.772198991,0.105475883
7234500,-0.06,0.11,0.347050245,1.772273132,0.105510649
7235200,-0.05,0.11,0.347040305,1.772477122,0.105517792
7235900,-0.05,0.11,0.347037704,1.772485107,0.105518743
7236600,-0.07,0.1,0.347011347,1.772484418,0.105525769
7237300,-0.06,0.11,0.347039166,1.77254103,0.105533993
7238000,-0.06,0.11,0.347039166,1.77254103,0.105533993
7238700,-0.07,0.11,0.347090339,1.77254817,0.105505384
7239400,-0.05,0.12,0.347087404,1.772815147,0.105532644
7240100,-0.06,0.12,0.347053294,1.772975664,0.105555088
7240800,-0.06,0.12,0.346895061,1.772750068,0.105570175
7241500,-0.05,0.13,0.346929693,1.77259733,0.105570999
7242200,-0.04,0.14,0.34699219,1.772507938,0.105577443
7242900,-0.06,0.14,0.346848314,1.772576018,0.10560578
7243600,-0.06,0.13,0.346926072,1.772614993,0.105613709
7244300,-0.06,0.12,0.347007097,1.772484141,0.10557669
7245000,-0.05,0.12,0.34700668,1.772632349,0.105572375
7245700,-0.06,0.12,0.347039945,1.77262001,0.105567487
7246400,-0.05,0.12,0.346936564,1.772786299,0.105581108
7247100,-0.06,0.13,0.346968315,1.772746189,0.10560472
7247800,-0.04,0.14,0.346967255,1.772894779,0.105600348
7248500,-0.05,0.13,0.346940245,1.772737214,0.105582989
7249200,-0.04,0.13,0.346872346,1.772684357,0.105577333
7249900,-0.04,0.13,0.346802701,1.772663258,0.105580271
7250600,-0.05,0.12,0.346641047,1.772822106,0.105626
7251300,-0.06,0.11,0.346638888,1.77279078,0.105617505
7252000,-0.06,0.11,0.346791739,1.772718634,0.105575528
7252700,-0.06,0.11,0.346791739,1.772718634,0.105575528
7252700,-0.161290323,0.107526882,0.495903594,3.105784173,0.179826713
7252700,-0.072289157,0.096385542,0.346079118,2.002763416,0.124532314
7253400,-0.06,0.11,0.346685254,1.77263529,0.105565521
7253400,-0.154639175,0.103092784,0.497027202,3.104785971,0.179840631
7253400,-0.070588235,0.094117647,0.345650339,2.003584779,0.124520988
7254100,-0.06,0.11,0.346666137,1.772652549,0.105587773
7254100,-0.16,0.1,0.497549331,3.102744836,0.179832094
7254100,-0.056818182,0.102272727,0.345316912,2.004160077,0.124453161
7254800,-0.05,0.12,0.346631304,1.772801148,0.105617005
7254800,-0.15,0.1,0.495198485,3.099380187,0.180044489
7254800,-0.043956044,0.10989011,0.345573261,2.00344879,0.124430818
7255500,-0.03,0.12,0.346633698,1.772616304,0.105588604
7255500,-0.15,0.11,0.492864033,3.096138432,0.180221994
7255500,-0.031578947,0.115789474,0.345079271,2.002120132,0.124362125
7256200,-0.05,0.12,0.346711396,1.772675249,0.105570959
7256200,-0.16,0.11,0.492866261,3.094182438,0.180230115
7256200,-0.04,0.12,0.344839385,2.000683571,0.124206851
7256900,-0.06,0.13,0.346538082,1.772566957,0.105558163
7256900,-0.17,0.11,0.491791609,3.089292142,0.180336132
7256900,-0.04,0.12,0.344279169,1.999451017,0.124167878
7257600,-0.06,0.13,0.346538082,1.772566957,0.105558163
7257600,-0.17,0.11,0.489919456,3.083415133,0.180234154
7257600,-0.04,0.12,0.343889153,1.998612943,0.124148477
7258300,-0.05,0.13,0.346610994,1.772548258,0.105562449
7258300,-0.17,0.11,0.489919456,3.083415133,0.180234154
7258300,-0.05,0.11,0.342451549,1.99659266,0.124029655
7259000,-0.05,0.13,0.3466081,1.77266591,0.105556326
7259000,-0.16,0.11,0.490312885,3.079438748,0.179891912
7259000,-0.06,0.1,0.342002824,1.995331728,0.123972329
7259700,-0.05,0.13,0.346591921,1.772668242,0.105576905
7259700,-0.15,0.11,0.49168226,3.070518947,0.179263718
7259700,-0.06,0.09,0.339692488,1.993236197,0.123806645
7260400,-0.06,0.12,0.346609752,1.772508973,0.105572944
7260400,-0.12,0.13,0.492704384,3.061581274,0.178612646
7260400,-0.06,0.1,0.338210091,1.990686166,0.123632361
7261100,-0.06,0.12,0.346589603,1.772488174,0.105597229
7261100,-0.14,0.12,0.492561274,3.05303835,0.177910049
7261100,-0.05,0.1,0.337600674,1.988751829,0.123532981
7261800,-0.06,0.12,0.346576859,1.772662532,0.105621807
7261800,-0.15,0.11,0.492615935,3.047308506,0.177447457
7261800,-0.04,0.1,0.339108478,1.986100696,0.123283485
7262500,-0.07,0.12,0.34660999,1.772627065,0.105594756
7262500,-0.16,0.11,0.492692951,3.034497316,0.176945689
7262500,-0.06,0.1,0.340159532,1.983548978,0.123043742
7263200,-0.06,0.13,0.346663186,1.772653724,0.105605385
7263200,-0.17,0.11,0.492911876,3.027369698,0.176663279
7263200,-0.05,0.12,0.341214142,1.980167307,0.122706946
7263900,-0.05,0.13,0.346588818,1.772430632,0.105578472
7263900,-0.17,0.1,0.492983014,3.019243702,0.176362737
7263900,-0.06,0.12,0.341194235,1.979473646,0.12260929
7264600,-0.07,0.13,0.346606778,1.77232004,0.105587906
7264600,-0.18,0.1,0.492954704,3.007910124,0.175911729
7264600,-0.08,0.11,0.340037728,1.976983626,0.122271022
7265300,-0.07,0.13,0.346559387,1.772413937,0.105599287
7265300,-0.18,0.09,0.492515412,2.995582582,0.174997108
7265300,-0.08,0.1,0.339563028,1.973983929,0.121896611
7266000,-0.07,0.13,0.34661948,1.772435215,0.105597351
7266000,-0.19,0.09,0.492664852,2.990468745,0.174635787
7266000,-0.09,0.1,0.340593968,1.972013635,0.121744132
7266700,-0.09,0.12,0.346642987,1.772427095,0.105579384
7266700,-0.18,0.09,0.492188862,2.985998412,0.174261833
7266700,-0.09,0.1,0.340909692,1.970787972,0.121698805
7267400,-0.09,0.12,0.34654544,1.772331294,0.105596163
7267400,-0.19,0.08,0.492113203,2.98170829,0.173852241
7267400,-0.1,0.1,0.342255786,1.966489118,0.121445003
7268100,-0.09,0.11,0.346437331,1.772151452,0.105596617
7268100,-0.16,0.08,0.491502313,2.961114271,0.172498074
7268100,-0.1,0.1,0.342419105,1.964064176,0.121329451
7268800,-0.09,0.11,0.346445589,1.772270564,0.105565751
7268800,-0.16,0.08,0.490790243,2.950640355,0.171764781
7268800,-0.1,0.1,0.342419105,1.964064176,0.121329451
7269500,-0.09,0.1,0.346386443,1.772228215,0.105542752
7269500,-0.14,0.08,0.488848099,2.931597214,0.170029437
7269500,-0.11,0.09,0.342631868,1.959711034,0.121052164
7270200,-0.1,0.08,0.346550269,1.772394518,0.105502749
7270200,-0.16,0.08,0.487821785,2.923543501,0.169422476
7270200,-0.11,0.09,0.342631077,1.956287922,0.120868855
7270900,-0.09,0.08,0.346550596,1.772386741,0.105502519
7270900,-0.16,0.08,0.486758235,2.911084946,0.168347981
7270900,-0.1,0.09,0.343012475,1.951069356,0.120582789
7271600,-0.1,0.08,0.346368118,1.772160435,0.105516893
7271600,-0.17,0.08,0.486602895,2.906707411,0.168016621
7271600,-0.08,0.1,0.343079451,1.945960172,0.120342704
7272300,-0.1,0.08,0.346283357,1.772096703,0.105530529
7272300,-0.17,0.08,0.486602895,2.906707411,0.168016621
7272300,-0.08,0.1,0.343079451,1.945960172,0.120342704
7273000,-0.1,0.08,0.34627755,1.772087233,0.105530234
7273000,-0.18,0.07,0.484857115,2.891944565,0.167039438
7273000,-0.08,0.1,0.342378904,1.944290795,0.120180659
7273700,-0.09,0.08,0.346280372,1.772109544,0.105514666
7273700,-0.18,0.07,0.481909152,2.872917117,0.16639541
7273700,-0.09,0.09,0.341923747,1.943820495,0.120089993
7274400,-0.09,0.08,0.346263575,1.772061163,0.105517492
7274400,-0.18,0.07,0.478519331,2.847510689,0.165385103
7274400,-0.12,0.08,0.34019459,1.940371833,0.119698159
7275100,-0.09,0.08,0.346263575,1.772061163,0.105517492
7275100,-0.18,0.07,0.477448894,2.841372654,0.165176331
7275100,-0.12,0.08,0.340066873,1.93971537,0.119620794
7275800,-0.09,0.07,0.346248622,1.772035753,0.105517132
7275800,-0.21,0.07,0.47498137,2.821385975,0.164455663
7275800,-0.11,0.09,0.339444136,1.938343759,0.11943765
7276500,-0.08,0.07,0.346165183,1.772011354,0.105540053
7276500,-0.2,0.07,0.473479651,2.808586828,0.163893036
7276500,-0.1,0.09,0.338113714,1.935864793,0.119213756
7277200,-0.1,0.06,0.346245625,1.77189695,0.105547174
7277200,-0.19,0.07,0.472541629,2.802355131,0.163571039
7277200,-0.11,0.09,0.337633083,1.934512595,0.119046769
7277900,-0.09,0.06,0.346195915,1.771855022,0.105543145
7277900,-0.21,0.05,0.46854425,2.785599583,0.162556256
7277900,-0.11,0.09,0.337503575,1.931495699,0.118828136
7278600,-0.09,0.06,0.346190077,1.771845871,0.105542846
7278600,-0.21,0.05,0.464376056,2.768944873,0.161649294
7278600,-0.1,0.09,0.337392205,1.928787788,0.118600046
7279300,-0.09,0.06,0.346262194,1.771864779,0.105516156
7279300,-0.21,0.05,0.461797428,2.757355169,0.160972058
7279300,-0.1,0.09,0.33721177,1.927511336,0.118502173
7280000,-0.08,0.06,0.346269361,1.771723239,0.105528818
7280000,-0.23,0.04,0.456556839,2.734752171,0.159626015
7280000,-0.11,0.09,0.337031354,1.921933634,0.118164779
7280700,-0.08,0.06,0.346284272,1.771708985,0.105532271
7280700,-0.23,0.04,0.455173421,2.729435085,0.159230723
7280700,-0.13,0.08,0.336475232,1.915889656,0.117821058
7281400,-0.1,0.06,0.346367392,1.77176889,0.10554269
7281400,-0.23,0.04,0.453583911,2.723881097,0.158859695
7281400,-0.14,0.07,0.336376864,1.911884772,0.117537333
7282100,-0.1,0.06,0.346331475,1.771581726,0.105523549
7282100,-0.23,0.04,0.452228674,2.717549043,0.158521832
7282100,-0.14,0.06,0.335194094,1.905713365,0.117076814
7282800,-0.1,0.06,0.346328867,1.771570502,0.105523488
7282800,-0.23,0.04,0.450581706,2.711268001,0.158277378
7282800,-0.14,0.06,0.335384398,1.904407344,0.11701138
7283500,-0.11,0.05,0.346214666,1.771502914,0.105521339
7283500,-0.23,0.04,0.447758588,2.691728246,0.157093148
7283500,-0.15,0.05,0.335263484,1.902789346,0.116870838
7284200,-0.11,0.05,0.346150889,1.771495566,0.105520048
7284200,-0.23,0.04,0.445052092,2.679569297,0.156318575
7284200,-0.15,0.05,0.334961603,1.901745419,0.116781468
7284900,-0.1,0.05,0.346227432,1.771458693,0.105515473
7284900,-0.23,0.04,0.44186468,2.657120675,0.154845305
7284900,-0.16,0.05,0.33412199,1.898929597,0.116453379
7285600,-0.08,0.06,0.346313002,1.771318402,0.105514005
7285600,-0.21,0.05,0.439546367,2.638089524,0.153913981
7285600,-0.15,0.05,0.3337796,1.894642846,0.116189782
7286300,-0.09,0.05,0.34636628,1.771347657,0.105524708
7286300,-0.19,0.06,0.434332077,2.611351821,0.15231659
7286300,-0.15,0.05,0.333657143,1.893129572,0.116149154
7287000,-0.08,0.05,0.346341807,1.771447656,0.105518158
7287000,-0.19,0.06,0.432384044,2.595964075,0.151558723
7287000,-0.17,0.04,0.33333708,1.890087873,0.115960996
7287700,-0.08,0.05,0.346341807,1.771447656,0.105518158
7287700,-0.19,0.07,0.427941813,2.573087769,0.150297806
7287700,-0.17,0.04,0.33333708,1.890087873,0.115960996
7288400,-0.08,0.05,0.346259679,1.771427168,0.105541019
7288400,-0.21,0.06,0.42654911,2.563637009,0.149824019
7288400,-0.16,0.04,0.333035339,1.887888232,0.115732064
7289100,-0.07,0.06,0.346355203,1.771267232,0.105493554
7289100,-0.21,0.06,0.425336958,2.560159335,0.149549003
7289100,-0.16,0.04,0.332782848,1.886874682,0.115665293
7289800,-0.07,0.06,0.346315289,1.771273604,0.105499412
7289800,-0.21,0.06,0.425336958,2.560159335,0.149549003
7289800,-0.15,0.04,0.33237144,1.884799663,0.115570047
7290500,-0.07,0.06,0.346205744,1.771214169,0.105497581
7290500,-0.21,0.06,0.42481767,2.556106205,0.149315106
7290500,-0.15,0.04,0.331699681,1.881852668,0.115344688
7291200,-0.08,0.06,0.346258552,1.771240898,0.105508195
7291200,-0.19,0.06,0.423355664,2.541651153,0.148709371
7291200,-0.15,0.04,0.331699681,1.881852668,0.115344688
7291900,-0.09,0.06,0.346172005,1.771348206,0.105524921
7291900,-0.17,0.07,0.421531816,2.527640112,0.147953218
7291900,-0.14,0.04,0.331405847,1.878957286,0.115080351
7292600,-0.07,0.07,0.346180874,1.771148627,0.105478723
7292600,-0.16,0.08,0.419348638,2.514772389,0.147138041
7292600,-0.16,0.02,0.330933176,1.876716822,0.114934411
7293300,-0.08,0.07,0.346137061,1.770978935,0.105481263
7293300,-0.14,0.09,0.418857677,2.510961282,0.146838591
7293300,-0.15,0.02,0.330820208,1.875790367,0.114885336
7294000,-0.09,0.07,0.346064582,1.771066501,0.105477028
7294000,-0.14,0.09,0.418086068,2.50734098,0.146625433
7294000,-0.14,0.02,0.330225424,1.872867732,0.114563029
7294700,-0.09,0.07,0.34615739,1.771109247,0.105478706
7294700,-0.12,0.1,0.416321191,2.499417613,0.146175317
7294700,-0.14,0.03,0.329230356,1.870365204,0.114325765
7295400,-0.08,0.07,0.346059782,1.771038336,0.105492315
7295400,-0.11,0.1,0.415215999,2.491207979,0.145658624
7295400,-0.14,0.03,0.329145415,1.868808893,0.114224675
7296100,-0.08,0.07,0.3461251,1.771047069,0.105468959
7296100,-0.1,0.1,0.413020068,2.474816229,0.144888861
7296100,-0.12,0.04,0.328423773,1.865333275,0.11400147
7296800,-0.08,0.07,0.346087531,1.770885732,0.105471576
7296800,-0.08,0.12,0.411653,2.46326743,0.144329924
7296800,-0.12,0.04,0.328055494,1.864074353,0.113874125
7297500,-0.06,0.07,0.34594336,1.770627727,0.105465383
7297500,-0.08,0.12,0.411276902,2.460270389,0.144076681
7297500,-0.1,0.04,0.327231684,1.862320242,0.113744346
7298200,-0.06,0.07,0.346034404,1.770670187,0.105467369
7298200,-0.08,0.12,0.410791614,2.456486361,0.143865429
7298200,-0.1,0.04,0.327314326,1.860946243,0.11360957
7298900,-0.05,0.08,0.346079587,1.7706822,0.105477799
7298900,-0.08,0.12,0.409895164,2.45329222,0.143720169
7298900,-0.1,0.04,0.326880114,1.859508909,0.113553815
7299600,-0.04,0.08,0.346043287,1.770681512,0.105510854
7299600,-0.09,0.12,0.407595753,2.439880155,0.142979028
7299600,-0.11,0.04,0.326226386,1.858318165,0.11342337
7300300,-0.05,0.08,0.346098553,1.770538577,0.10551816
7300300,-0.09,0.12,0.406352953,2.428308359,0.142529166
7300300,-0.11,0.05,0.32511671,1.856132554,0.113251811
7301000,-0.05,0.08,0.345964877,1.770618527,0.10553124
7301000,-0.06,0.12,0.403796516,2.412327638,0.141559931
7301000,-0.11,0.05,0.325104017,1.856010125,0.113202598
7301700,-0.04,0.09,0.345922722,1.770758866,0.10552782
7301700,-0.04,0.13,0.402914043,2.409679626,0.141326506
7301700,-0.12,0.04,0.324700247,1.853976069,0.11306482
7302400,-0.04,0.13,0.40185767,2.403604453,0.140979063
7302400,-0.12,0.04,0.324758346,1.853080017,0.11304643
7303100,-0.03,0.14,0.400312037,2.391328443,0.140265888
7303100,-0.11,0.04,0.324379028,1.852586517,0.112932893
7303800,-0.02,0.14,0.399130825,2.385817921,0.139887118
7303800,-0.11,0.04,0.323830322,1.850954914,0.112802547
7304500,-0.02,0.14,0.398339784,2.38020918,0.139631177
7304500,-0.12,0.03,0.323113155,1.849304013,0.112681469
7305200,-0.01,0.14,0.397109918,2.37482648,0.139204338
7305200,-0.13,0.03,0.323400451,1.848070369,0.112603432
7305900,0.01,0.15,0.395691311,2.367064226,0.138687074
7305900,-0.12,0.04,0.323254788,1.84621893,0.112472391
7306600,0.02,0.15,0.393361722,2.350867008,0.13791762
7306600,-0.12,0.04,0.322258817,1.844339163,0.112316653
7307300,0.03,0.16,0.393170748,2.348391687,0.137694689
7307300,-0.12,0.05,0.321516611,1.841727921,0.112107698
7308000,0.03,0.16,0.393170748,2.348391687,0.137694689
7308000,-0.11,0.06,0.321421112,1.840827184,0.11203209
7308700,0.04,0.16,0.390953404,2.339413046,0.137090635
7308700,-0.11,0.06,0.321421112,1.840827184,0.11203209
7309400,0.08,0.18,0.390163481,2.332125488,0.136699918
7309400,-0.12,0.06,0.321291038,1.840074602,0.111980882
7310100,0.08,0.18,0.389733613,2.326267651,0.136498836
7310100,-0.12,0.06,0.32148906,1.838441269,0.111851266
7310800,0.08,0.18,0.389733613,2.326267651,0.136498836
7310800,-0.12,0.06,0.320944008,1.837688438,0.11172105
7311500,0.08,0.18,0.389294649,2.321930534,0.136244809
7311500,-0.12,0.06,0.320865496,1.837237847,0.11167679
7312200,0.07,0.18,0.387846905,2.315379152,0.135853841
7312200,-0.12,0.06,0.320701261,1.836675058,0.111614031
7312900,0.07,0.18,0.38737279,2.310716449,0.13567648
7312900,-0.12,0.06,0.320568804,1.835971449,0.111556222
7313600,0.09,0.19,0.386269242,2.301549493,0.135208584
7313600,-0.12,0.06,0.320312411,1.834891966,0.111482275
7314300,0.05,0.17,0.384752727,2.294378221,0.134712784
7314300,-0.11,0.07,0.320202016,1.833972112,0.111447436
7315000,0.06,0.17,0.384713618,2.292199433,0.134595084
7315000,-0.09,0.07,0.31958455,1.833237818,0.111431186
